source_dataset,project-id,name,name-noneng,owner,parent,subnational,country-area1,status,start-year,capacity,capacity-display,capacity-by-status,tech-type,prod-type,latitude,longitude,Latitude,Longitude,url,all-countries,capacity-scaled,capacity-table,location-accuracy,location-display,name-search,owner-gem-id,owner-noneng,owner-search,parent-gem-id,parent-search,status-display,tracker-acro,tracker-custom,tracker-display,units-of-m
steel,P100000120169,Henan Changtai Stainless Steel Plate Co Ltd,河南昌泰不锈钢股份有限公司,Henan Changtai Stainless Steel Plate Co Ltd,Ma'anshan Jiatong Enterprise Management Partnership (General Partnership) [65.0%]; natural person(s) [32.3%]; unknown [2.7%],Henan,China,retired,2008,3596,3596.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1936'}, {'status': 'retired', 'method': 'BF', 'capacity': '1660'}]",BF; BOF,Integrated (BF),34.702951,112.955911,34.702951,112.955911,https://www.gem.wiki/Henan_Changtai_Stainless_Steel_Plate_Co_Ltd,China,3596,3596.0,exact,"Henan, China",Henan Changtai Stainless Steel Plate Co Ltd,E100000127189,河南昌泰不锈钢板有限公司,Henan Changtai Stainless Steel Plate Co Ltd,E100000128611 [65.0%]; E100000123261 [32.3%]; E100000132388 [2.7%],Ma'anshan Jiatong Enterprise Management Partnership (General Partnership) [65.0%]; natural person(s) [32.3%]; unknown [2.7%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120151,Hebei Huaxi Iron and Steel Co Ltd,"河北钢铁集团华西钢铁有限公司, 滦南华瑞钢铁有限公司, 唐山钢铁集团华西钢铁有限公司",Luannan Huarui Steel Co Ltd,Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],Hebei,China,retired,2002,3590,3590.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '2550'}, {'status': 'retired', 'method': 'BF', 'capacity': '1040'}]",BF; BOF,Integrated (BF),39.51833,118.715766,39.51833,118.715766,https://www.gem.wiki/Hebei_Huaxi_Iron_and_Steel_Co_Ltd,China,3590,3590.0,exact,"Hebei, China",Hebei Huaxi Iron and Steel Co Ltd,E100000127272,河北华西钢铁有限公司,Luannan Huarui Steel Co Ltd,E100000128531 [77.8%]; E100000128532 [22.2%],Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120251,Shandong Longsheng Iron and Steel Co Ltd,山东隆盛钢铁有限公司,Shandong Longsheng Iron and Steel Co Ltd,Jinghua Rigang Holding Group Co Ltd [50.0%]; natural person(s) [30.4%]; unknown [19.7%],Shandong,China,retired,2003-08-08,3560,3560.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '2000'}, {'status': 'retired', 'method': 'BF', 'capacity': '1560'}]",BF; BOF,Integrated (BF),36.891189,118.187041,36.891189,118.187041,https://www.gem.wiki/Shandong_Longsheng_Iron_and_Steel_Co_Ltd,China,3560,3560.0,exact,"Shandong, China",Shandong Longsheng Iron and Steel Co Ltd,E100000127017,山东隆盛钢铁有限公司,Shandong Longsheng Iron and Steel Co Ltd,E100000124688 [50.0%]; E100000123261 [30.4%]; E100000132388 [19.7%],Jinghua Rigang Holding Group Co Ltd [50.0%]; natural person(s) [30.4%]; unknown [19.7%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120248,Shandong Luli Steel Co Ltd,山东鲁丽钢铁有限公司,Shandong Luli Steel Co Ltd,Luli Group Co Ltd [49.0%]; unknown [39.6%]; natural person(s) [11.4%],Shandong,China,operating,1993,3480,3480.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1400'}, {'status': 'operating', 'method': 'BF', 'capacity': '2080'}]",BF; BOF,Integrated (BF),36.970875,118.955444,36.970875,118.955444,https://www.gem.wiki/Shandong_Luli_Steel_Co_Ltd,China,3480,3480.0,exact,"Shandong, China",Shandong Luli Steel Co Ltd,E100000126856,山东鲁丽钢铁有限公司,Shandong Luli Steel Co Ltd,E100000127670 [49.0%]; E100000132388 [39.6%]; E100000123261 [11.4%],Luli Group Co Ltd [49.0%]; unknown [39.6%]; natural person(s) [11.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121141,Tangshan Stainless Steel Co Ltd,唐山不锈钢有限责任公司(曹妃甸),Tangshan Stainless Steel Co Ltd,HBIS Group Co Ltd [68.9%]; Metallurgical Corporation of China Ltd [23.9%]; unknown [7.2%],Hebei,China,cancelled,unknown,3400,3400.0,"[{'status': 'cancelled', 'method': 'BOF', 'capacity': '1350'}, {'status': 'cancelled', 'method': 'BF', 'capacity': '2050'}]",BF; BOF,Integrated (BF),39.160401,118.429806,39.160401,118.429806,https://www.gem.wiki/Tangshan_Stainless_Steel_Co_Ltd,China,3400,3400.0,approximate,"Hebei, China",Tangshan Stainless Steel Co Ltd,E100000126554,唐山不锈钢有限责任公司,Tangshan Stainless Steel Co Ltd,E100000124529 [68.9%]; E100000125333 [23.9%]; E100000132388 [7.2%],HBIS Group Co Ltd [68.9%]; Metallurgical Corporation of China Ltd [23.9%]; unknown [7.2%],cancelled,GIST,GIST,Iron & Steel,ttpa
steel,P100000120166,Anyang Xinpu Steel Co Ltd,安阳市新普钢铁有限公司,Anyang Xinpu Steel Co Ltd,natural person(s) [49.0%]; Minyuan Iron and Steel Group Co Ltd [34.0%]; Fujian Mingfa Investment Co Ltd [17.0%],Henan,China,retired,2005,3400,3400.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '2000'}, {'status': 'retired', 'method': 'BF', 'capacity': '1400'}]",BF; BOF,Integrated (BF),36.163203,114.296223,36.163203,114.296223,https://www.gem.wiki/Anyang_Xinpu_Steel_Co_Ltd,China,3400,3400.0,exact,"Henan, China",Anyang Xinpu Steel Co Ltd,E100000126159,安阳市新普钢铁有限公司,Anyang Xinpu Steel Co Ltd,E100000123261 [49.0%]; E100000123185 [34.0%]; E100000124295 [17.0%],natural person(s) [49.0%]; Minyuan Iron and Steel Group Co Ltd [34.0%]; Fujian Mingfa Investment Co Ltd [17.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120135,Hebei Baoxin Iron and Steel Group Co Ltd,河北宝信钢铁集团有限公司,Hebei Baoxin Iron and Steel Group Co Ltd,Hebei Baoxin Iron and Steel Group Co Ltd [100.0%],Hebei,China,retired,2002,3380,3380.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1600'}, {'status': 'retired', 'method': 'BF', 'capacity': '1780'}]",BF; BOF,Integrated (BF),36.555205,114.108273,36.555205,114.108273,https://www.gem.wiki/Hebei_Baoxin_Iron_and_Steel_Group_Co_Ltd,China,3380,3380.0,exact,"Hebei, China",Hebei Baoxin Iron and Steel Group Co Ltd,E100000126822,河北宝信钢铁集团有限公司,Hebei Baoxin Iron and Steel Group Co Ltd,E100000126822 [100.0%],Hebei Baoxin Iron and Steel Group Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000121142,Baotou Deshun Special Steel Co Ltd,包头市德顺特钢有限责任公司,Baotou Deshun Spec. Steel Co Ltd,Baotou Deshun Spec. Steel Co Ltd [100.0%],Inner Mongolia,China,construction,2007-03-27,3380,3380.0,"[{'status': 'construction', 'method': 'BOF', 'capacity': '1250'}, {'status': 'retired', 'method': 'BOF', 'capacity': '500'}, {'status': 'construction', 'method': 'BF', 'capacity': '1130'}, {'status': 'retired', 'method': 'BF', 'capacity': '500'}]",BF; BOF,Integrated (BF),40.9019,110.336253,40.9019,110.336253,https://www.gem.wiki/Baotou_Deshun_Special_Steel_Co_Ltd,China,3380,3380.0,exact,"Inner Mongolia, China",Baotou Deshun Special Steel Co Ltd,E100001012095,包头市德顺特钢有限责任公司,Baotou Deshun Spec. Steel Co Ltd,E100001012095 [100.0%],Baotou Deshun Spec. Steel Co Ltd [100.0%],construction,GIST,GIST,Iron & Steel,ttpa
steel,P100000120265,Changzhi Xingbao Steel Co Ltd,潞城市兴宝钢铁有限责任公司,Lucheng Xingbao Iron & Steel Co Ltd,Lucheng Xingbao Iron & Steel Co Ltd [100.0%],Shanxi,China,operating,2003-04-14,3270,3270.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1900'}, {'status': 'operating', 'method': 'BF', 'capacity': '1370'}]",BF; BOF,Integrated (BF),36.332449,113.15509,36.332449,113.15509,https://www.gem.wiki/Changzhi_Xingbao_Steel_Co_Ltd,China,3270,3270.0,exact,"Shanxi, China",Changzhi Xingbao Steel Co Ltd,E100000127287,长治市兴宝钢铁有限责任公司,Lucheng Xingbao Iron & Steel Co Ltd,E100000127287 [100.0%],Lucheng Xingbao Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001063796,Haicheng Hengsheng Casting Co Ltd,海城市恒盛铸业有限公司,Haicheng Hengsheng Casting Co Ltd,Haicheng Hengsheng Casting Co Ltd [100.0%],Liaoning,China,operating,2000,3259,3259.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '760'}, {'status': 'operating', 'method': 'BF', 'capacity': '1220'}, {'status': 'retired', 'method': 'BF', 'capacity': '1279'}]",BF; BOF,Integrated (BF),41.057478,122.8328,41.057478,122.8328,https://www.gem.wiki/Haicheng_Hengsheng_Casting_Co_Ltd,China,3259,3259.0,exact,"Liaoning, China",Haicheng Hengsheng Casting Co Ltd,E100002020776,,Haicheng Hengsheng Casting Co Ltd,E100002020776 [100.0%],Haicheng Hengsheng Casting Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,成都市长峰钢铁集团有限公司,Chengdu Changfeng Steel Group Co Ltd,Chengdu Changfeng Steel Group Co Ltd [100.0%],Sichuan,China,construction,1970,3240,3240.0,"[{'status': 'construction', 'method': 'EAF', 'capacity': '1000'}, {'status': 'retired', 'method': 'EAF', 'capacity': '2240'}]",EAF,Electric,31.031921,103.672956,31.031921,103.672956,https://www.gem.wiki/Chengdu_Changfeng_Iron_and_Steel_Group_Co_Ltd,China,3240,3240.0,exact,"Sichuan, China",Chengdu Changfeng Iron and Steel Group Co Ltd,E100000126710,成都市长峰钢铁集团有限公司,Chengdu Changfeng Steel Group Co Ltd,E100000126710 [100.0%],Chengdu Changfeng Steel Group Co Ltd [100.0%],construction,GIST,GIST,Iron & Steel,ttpa
steel,P100000121082,Zhenshi Group Eastern Special Steel Co Ltd,浙江嘉兴钢铁集团有限责任公司,Zhenshi Group EASTERN SPECIAL Steel Co Ltd,Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],Zhejiang,China,operating pre-retirement,1972,3212,3212.0,"[{'status': 'construction', 'method': 'EAF', 'capacity': '2512'}, {'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '700'}]",EAF,Electric,30.720411,120.898518,30.720411,120.898518,https://www.gem.wiki/Zhenshi_Group_Eastern_Special_Steel_Co_Ltd,China,3212,3212.0,exact,"Zhejiang, China",Zhenshi Group Eastern Special Steel Co Ltd,E100000127059,振石集团东方特钢有限公司,Zhenshi Group EASTERN SPECIAL Steel Co Ltd,E100000127998 [70.3%]; E100000128497 [23.9%]; E100000132388 [4.5%]; E100000130601 [1.3%],Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],operating pre-retirement,GIST,GIST,Iron & Steel,ttpa
steel,P100000120285,Tianjin Tianfeng Steel Co Ltd,天津天丰钢铁股份有限公司,Tianjin Tianfeng Steel Co Ltd,Tianjin Tianfeng Steel Co Ltd [100.0%],Tianjin,China,retired,2001-07-31,3210,3210.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1800'}, {'status': 'retired', 'method': 'BF', 'capacity': '1410'}]",BF; BOF,Integrated (BF),38.832642,117.102765,38.832642,117.102765,https://www.gem.wiki/Tianjin_Tianfeng_Steel_Co_Ltd,China,3210,3210.0,exact,"Tianjin, China",Tianjin Tianfeng Steel Co Ltd,E100000126387,天津天丰钢铁股份有限公司,Tianjin Tianfeng Steel Co Ltd,E100000126387 [100.0%],Tianjin Tianfeng Steel Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120208,Xuzhou Taifa Special Steel Group Co Ltd,徐州泰发特钢集团有限公司,Xuzhou TaiFa Special Steel Technology Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],Jiangsu,China,retired,2004,3190,3190.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1700'}, {'status': 'retired', 'method': 'BF', 'capacity': '1490'}]",BF; BOF,Integrated (BF),34.448514,117.271876,34.448514,117.271876,https://www.gem.wiki/Xuzhou_Taifa_Special_Steel_Group_Co_Ltd,China,3190,3190.0,exact,"Jiangsu, China",Xuzhou Taifa Special Steel Group Co Ltd,E100000126916,徐州泰发特钢集团有限公司,Xuzhou TaiFa Special Steel Technology Co Ltd,E100000126916 [100.0%],Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120153,Chengde Zhaofeng Steel Group Co Ltd,承德兆丰钢铁集团有限公司,Chengde Zhaofeng Steel Group Co Ltd,Chengde Zhaofeng Steel Group Co Ltd [100.0%],Hebei,China,retired,2001,3180,3180.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1700'}, {'status': 'retired', 'method': 'BF', 'capacity': '1480'}]",BF; BOF,Integrated (BF),40.593875,118.633334,40.593875,118.633334,https://www.gem.wiki/Chengde_Zhaofeng_Steel_Group_Co_Ltd,China,3180,3180.0,exact,"Hebei, China",Chengde Zhaofeng Steel Group Co Ltd,E100000126962,承德兆丰钢铁集团有限公司,Chengde Zhaofeng Steel Group Co Ltd,E100000126962 [100.0%],Chengde Zhaofeng Steel Group Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120200,Xuzhou Baofeng Special Steel Co Ltd,徐州宝丰特钢有限公司,Xuzhou Baofeng Special Steel Co Ltd,natural person(s) [89.6%]; Xuzhou Haijin Trading Co Ltd [10.0%]; unknown [0.5%],Jiangsu,China,retired,2008-01-23,3140,3140.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1700'}, {'status': 'retired', 'method': 'BF', 'capacity': '1440'}]",BF; BOF,Integrated (BF),34.364872,117.322633,34.364872,117.322633,https://www.gem.wiki/Xuzhou_Baofeng_Special_Steel_Co_Ltd,China,3140,3140.0,exact,"Jiangsu, China",Xuzhou Baofeng Special Steel Co Ltd,E100000126676,徐州宝丰特钢有限公司,Xuzhou Baofeng Special Steel Co Ltd,E100000123261 [89.6%]; E100000127988 [10.0%]; E100000132388 [0.5%],natural person(s) [89.6%]; Xuzhou Haijin Trading Co Ltd [10.0%]; unknown [0.5%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120252,Shandong Minyuan Iron and Steel Co Ltd,山东闽源钢铁有限公司,Shandong Minyuan Steel & Iron Co Ltd,Shandong Minyuan Steel & Iron Co Ltd [100.0%],Shandong,China,retired,2003-01-18,3100,3100.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1900'}, {'status': 'retired', 'method': 'BF', 'capacity': '1200'}]",BF; BOF,Integrated (BF),36.728409,117.426582,36.728409,117.426582,https://www.gem.wiki/Shandong_Minyuan_Iron_and_Steel_Co_Ltd,China,3100,3100.0,exact,"Shandong, China",Shandong Minyuan Iron and Steel Co Ltd,E100000126462,山东闽源钢铁有限公司,Shandong Minyuan Steel & Iron Co Ltd,E100000126462 [100.0%],Shandong Minyuan Steel & Iron Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120202,Danyang Longjiang Steel Co Ltd,丹阳龙江钢铁有限公司,Danyang Longjiang Steel Co Ltd,Hong Kong Qianlong Co Ltd [67.2%]; natural person(s) [32.8%],Jiangsu,China,operating,2003-07-18,3000,3000.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1500'}, {'status': 'operating', 'method': 'BF', 'capacity': '1500'}]",BF; BOF,Integrated (BF),32.027791,119.57706,32.027791,119.57706,https://www.gem.wiki/Danyang_Longjiang_Steel_Co_Ltd,China,3000,3000.0,exact,"Jiangsu, China",Danyang Longjiang Steel Co Ltd,E100000127247,丹阳龙江钢铁有限公司,Danyang Longjiang Steel Co Ltd,E100000130432 [67.2%]; E100000123261 [32.8%],Hong Kong Qianlong Co Ltd [67.2%]; natural person(s) [32.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121249,Hebei Bishi Inner Mongolia iron and steel plant,河北毕氏实业集团有限公司,Inner Mongolia (Naiman) Jingan Non-ferrous Metal Materials Co Ltd,Inner Mongolia (Naiman) Jingan Non-ferrous Metal Materials Co Ltd [100.0%],Inner Mongolia,China,announced,unknown,3000,3000.0,"[{'status': 'announced', 'method': 'EAF', 'capacity': '2000'}, {'status': 'announced', 'method': 'DRI', 'capacity': '1000'}]",DRI; EAF,Integrated (DRI),43.696186,122.219433,43.696186,122.219433,https://www.gem.wiki/Hebei_Bishi_Inner_Mongolia_iron_and_steel_plant,China,3000,3000.0,approximate,"Inner Mongolia, China",Hebei Bishi Inner Mongolia iron and steel plant,E100000160981,内蒙古（奈曼）经安有色金属材料有限公司,Inner Mongolia (Naiman) Jingan Non-ferrous Metal Materials Co Ltd,E100000160981 [100.0%],Inner Mongolia (Naiman) Jingan Non-ferrous Metal Materials Co Ltd [100.0%],announced,GIST,GIST,Iron & Steel,ttpa
steel,P100000120418,Jianglong Acheng Iron and Steel Co Ltd,建龙阿城钢铁有限公司,Jianglong Acheng Iron & Steel Co Ltd,Beijing Jianlong Investment Co Ltd [87.6%]; unknown [12.4%],Heilongjiang,China,operating,2001,3000,3000.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1600'}, {'status': 'operating', 'method': 'BF', 'capacity': '1400'}]",BF; BOF,Integrated (BF),45.562002,126.968128,45.562002,126.968128,https://www.gem.wiki/Jianglong_Acheng_Iron_and_Steel_Co_Ltd,China,3000,3000.0,exact,"Heilongjiang, China",Jianglong Acheng Iron and Steel Co Ltd,E100000126895,建龙阿城钢铁有限公司,Jianglong Acheng Iron & Steel Co Ltd,E100000000155 [87.6%]; E100000132388 [12.4%],Beijing Jianlong Investment Co Ltd [87.6%]; unknown [12.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120344,Lanxin Steel Group Co Ltd plant,兰鑫钢铁集团有限公司,Gaolan County Lanxin Steel Co Ltd,Gaolan County Lanxin Steel Co Ltd [100.0%],Gansu,China,operating,2001,2960,2960.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '700'}, {'status': 'operating', 'method': 'EAF', 'capacity': '400'}, {'status': 'operating', 'method': 'BF', 'capacity': '1150'}, {'status': 'retired', 'method': 'BF', 'capacity': '710'}]",BF; BOF; EAF,Integrated (BF),36.488866,103.922,36.488866,103.922,https://www.gem.wiki/Lanxin_Steel_Group_Co_Ltd_plant,China,2960,2960.0,exact,"Gansu, China",Lanxin Steel Group Co Ltd plant,E100000126506,兰鑫钢铁集团有限公司,Gaolan County Lanxin Steel Co Ltd,E100000126506 [100.0%],Gaolan County Lanxin Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120231,Anshan Baode Iron and Steel Co Ltd,鞍山宝得钢铁有限公司,Anshan Baode Iron & Steel Co Ltd,Anshan Baode Iron & Steel Co Ltd [100.0%],Liaoning,China,operating,1999-05-28,2950,2950.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1800'}, {'status': 'operating', 'method': 'BF', 'capacity': '1150'}]",BF; BOF,Integrated (BF),41.173613,122.945501,41.173613,122.945501,https://www.gem.wiki/Anshan_Baode_Iron_and_Steel_Co_Ltd,China,2950,2950.0,exact,"Liaoning, China",Anshan Baode Iron and Steel Co Ltd,E100000126417,鞍山宝得钢铁有限公司,Anshan Baode Iron & Steel Co Ltd,E100000126417 [100.0%],Anshan Baode Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121047,Huangshi Xingang Heavy Industry Technology Co Ltd,黄石新港重工科技有限公司,Huangshi Xingang Heavy Industry Technology Co Ltd,WEALTH GROUP INVESTMENT LIMITED [100.0%],Hubei,China,construction,2024,2930,2930.0,"[{'status': 'construction', 'method': 'EAF', 'capacity': '2250'}, {'status': 'announced', 'method': 'Other/unspecified iron', 'capacity': '680'}]",Iron other/unspecified; EAF,Integrated (unknown),30.097108,115.284652,30.097108,115.284652,https://www.gem.wiki/Huangshi_Xingang_Heavy_Industry_Technology_Co_Ltd,China,2930,2930.0,approximate,"Hubei, China",Huangshi Xingang Heavy Industry Technology Co Ltd,E100000126571,黄石新港重工科技有限公司,Huangshi Xingang Heavy Industry Technology Co Ltd,E100000126029 [100.0%],WEALTH GROUP INVESTMENT LIMITED [100.0%],construction,GIST,GIST,Iron & Steel,ttpa
steel,P100000121148,Ningxia Boyu Hongxing Special Steel Group Co,宁夏博宇红星特钢集团有限公司,Ningxia Boyu Hongxing Special Steel Group Co Ltd,Ningxia Boyu Hongxing Special Steel Group Co Ltd [100.0%],Ningxia,China,retired,2000-04-10,2920,2920.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1520'}, {'status': 'retired', 'method': 'BF', 'capacity': '1400'}]",BF; BOF,Integrated (BF),39.273832,106.75146,39.273832,106.75146,https://www.gem.wiki/Ningxia_Boyu_Hongxing_Special_Steel_Group_Co,China,2920,2920.0,exact,"Ningxia, China",Ningxia Boyu Hongxing Special Steel Group Co,E100001012201,,Ningxia Boyu Hongxing Special Steel Group Co Ltd,E100001012201 [100.0%],Ningxia Boyu Hongxing Special Steel Group Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120401,Hebei Zhangxuan High Tech Co Ltd,河北张宣高科科技有限公司,Hbzx HIGH Tech Co Ltd,HBIS Group Co Ltd [100.0%],Hebei,China,operating,2023,2910,2910.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1800'}, {'status': 'operating', 'method': 'DRI', 'capacity': '1110'}]",DRI; EAF,Integrated (DRI),40.607977,115.067516,40.607977,115.067516,https://www.gem.wiki/Hebei_Zhangxuan_High_Tech_Co_Ltd,China,2910,2910.0,approximate,"Hebei, China",Hebei Zhangxuan High Tech Co Ltd,E100000126320,河北张宣高科科技有限公司,Hbzx HIGH Tech Co Ltd,E100000124529 [100.0%],HBIS Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120205,Jiangyin Huaxi Iron and Steel Co Ltd,江阴华西钢铁有限公司,Jiangyin Huaxi Steel Co Ltd,Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],Jiangsu,China,operating,2002-09-29,2900,2900.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1500'}, {'status': 'operating', 'method': 'BF', 'capacity': '1400'}]",BF; BOF,Integrated (BF),31.816482,120.424347,31.816482,120.424347,https://www.gem.wiki/Jiangyin_Huaxi_Iron_and_Steel_Co_Ltd,China,2900,2900.0,exact,"Jiangsu, China",Jiangyin Huaxi Iron and Steel Co Ltd,E100000126810,江阴华西钢铁有限公司,Jiangyin Huaxi Steel Co Ltd,E100000128531 [77.8%]; E100000128532 [22.2%],Wuxi Zhongbang Equity Investment Partnership LP [77.8%]; Jiangsu Huaxi Group Co Ltd [22.2%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121137,Tongshan Liguo Iron and Steel Co Ltd,铜山县利国钢铁有限公司,Tongshan Liguo Iron and Steel Co Ltd,Tongshan Liguo Iron and Steel Co Ltd [100.0%],Jiangsu,China,retired,2000,2900,2900.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1700'}, {'status': 'retired', 'method': 'BF', 'capacity': '1200'}]",BF; BOF,Integrated (BF),34.55486,117.327039,34.55486,117.327039,https://www.gem.wiki/Tongshan_Liguo_Iron_and_Steel_Co_Ltd,China,2900,2900.0,exact,"Jiangsu, China",Tongshan Liguo Iron and Steel Co Ltd,E100001012068,,Tongshan Liguo Iron and Steel Co Ltd,E100001012068 [100.0%],Tongshan Liguo Iron and Steel Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120186,Baotou Daan Iron and Steel Co Ltd Hondlon District,包头市大安钢铁有限责任公司,Baotou DA AN IRON&STEEL Co Ltd,Baotou DA AN IRON&STEEL Co Ltd [100.0%],Inner Mongolia,China,retired,2002,2890,2890.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1100'}, {'status': 'retired', 'method': 'BF', 'capacity': '1790'}]",BF; BOF,Integrated (BF),40.662343,109.698333,40.662343,109.698333,https://www.gem.wiki/Baotou_Daan_Iron_and_Steel_Co_Ltd_Hondlon_District,China,2890,2890.0,exact,"Inner Mongolia, China",Baotou Daan Iron and Steel Co Ltd Hondlon District,E100000126606,包头市大安钢铁有限责任公司,Baotou DA AN IRON&STEEL Co Ltd,E100000126606 [100.0%],Baotou DA AN IRON&STEEL Co Ltd [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120269,Licheng Taihang Iron and Steel Co Ltd,黎城太行钢铁有限公司,Licheng Taihang Iron & Steel Co Ltd,Licheng Taihang Iron & Steel Co Ltd [100.0%],Shanxi,China,operating,2000-06-15,2878,2878.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1700'}, {'status': 'operating', 'method': 'BF', 'capacity': '618'}, {'status': 'retired', 'method': 'BF', 'capacity': '560'}]",BF; BOF,Integrated (BF),36.472303,113.344155,36.472303,113.344155,https://www.gem.wiki/Licheng_Taihang_Iron_and_Steel_Co_Ltd,China,2878,2878.0,exact,"Shanxi, China",Licheng Taihang Iron and Steel Co Ltd,E100000126125,黎城太行钢铁有限公司,Licheng Taihang Iron & Steel Co Ltd,E100000126125 [100.0%],Licheng Taihang Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120411,Ningxia Xinghua Iron and Steel Co Ltd,宁夏兴华钢铁有限公司,Ningxia Xinghua Iron and Steel Co Ltd,Fujian Longgang New Materials Co Ltd [100.0%],Ningxia,China,operating,2021-12,2870,2870.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1500'}, {'status': 'operating', 'method': 'BF', 'capacity': '1370'}]",BF; BOF,Integrated (BF),39.309571,106.79093,39.309571,106.79093,https://www.gem.wiki/Ningxia_Xinghua_Iron_and_Steel_Co_Ltd,China,2870,2870.0,exact,"Ningxia, China",Ningxia Xinghua Iron and Steel Co Ltd,E100000126524,宁夏兴华钢铁有限公司,Ningxia Xinghua Iron and Steel Co Ltd,E100000126717 [100.0%],Fujian Longgang New Materials Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121044,Guangdong Yuebei United Steel Co Ltd,广东粤北联合钢铁有限公司,Guangdong Yuebei United Steel Co Ltd,Jingye Group Co Ltd [100.0%],Guangdong,China,operating,2010,2855,2855.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '975'}, {'status': 'operating', 'method': 'EAF', 'capacity': '1080'}, {'status': 'operating', 'method': 'BF', 'capacity': '800'}]",BF; BOF; EAF,Integrated (BF),24.262452,113.728198,24.262452,113.728198,https://www.gem.wiki/Guangdong_Yuebei_United_Steel_Co_Ltd,China,2855,2855.0,exact,"Guangdong, China",Guangdong Yuebei United Steel Co Ltd,E100000126242,广东粤北联合钢铁有限公司,Guangdong Yuebei United Steel Co Ltd,E100000124668 [100.0%],Jingye Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
