level,region,county,storage_potential_all_mt,dsa_injection_rate_avg_mtpa,dsa_injection_rate_min_mtpa,dsa_injection_rate_max_mtpa,eor_injection_rate_avg_mtpa,eor_injection_rate_min_mtpa,eor_injection_rate_max_mtpa,screening_injection_capacity_mtpa,years_to_fill_at_avg_injection,source_url,evidence_grade,notes
county,Jiangsu,Shuyang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Sihong County,188.86,5.4,,,0.0,,,5.4,34.974074074074075,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Siyang County,145.51,6.79,,,0.0,,,6.79,21.4300441826215,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Sucheng District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Suyu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Gaogang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Hailing District,1075.63,17.54,,,56.6,,,74.14,14.508092797410306,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jiangyan District,2360.45,24.51,,,134.77,,,159.28,14.819500251130084,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jingjiang City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Taixing City,149.42,17.54,,,0.0,,,17.54,8.518814139110605,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Xinghua City,7847.54,25.88,,,134.77,,,160.65,48.84867724867725,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Binhu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Huishan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jiangyin City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Liangxi District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Xishan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Xinwu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Yixing City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Fengxian,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Gulou District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jiawang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Pei County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Pizhou City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Quanshan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Suining County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Tongshan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Xinyi City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Yunlong District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Binhai County,707.03,14.95,,,0.0,,,14.95,47.29297658862876,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Dafeng District,9395.92,31.35,,,0.0,,,31.35,299.7103668261563,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Dongtai City,10331.92,34.07,,,134.77,,,168.84,61.19355602937692,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Funing County,2807.66,14.95,,,0.0,,,14.95,187.80334448160536,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jianhu County,2848.39,14.95,,,7.85,,,22.799999999999997,124.92938596491229,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Sheyang County,6900.12,20.12,,,0.0,,,20.12,342.94831013916496,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Tinghu District,3024.38,20.12,,,0.0,,,20.12,150.31709741550696,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Xiangshui County,96.36,8.99,,,0.0,,,8.99,10.71857619577308,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Yandu District,2560.41,17.54,,,0.0,,,17.54,145.97548460661346,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Baoying County,3029.03,17.54,,,0.0,,,17.54,172.6927023945268,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Gaoyou City,4626.86,20.12,,,134.77,,,154.89000000000001,29.871909096778353,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Guangling District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Ganjiang District,462.13,15.0,,,56.6,,,71.6,6.454329608938548,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jiangdu District,1890.68,20.12,,,134.77,,,154.89000000000001,12.206598231002646,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Yizheng City,225.62,14.6,,,0.0,,,14.6,15.453424657534248,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Dantu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Danyang City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jingkou District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Jurong City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Runzhou District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangsu,Yangzhong City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Chongren County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Dongxiang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Guangchang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Jinxi County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Le'an County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Lichuan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Linchuan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Nancheng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Nanfeng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yihuang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Zixi County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Anyuan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Chongyi County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Dayu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Dingnan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Ganxian District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Huichang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Longnan City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Nankang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Ningdu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Quannan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Ruijin City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Shangyu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Shicheng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xinfeng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xingguo County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xunwu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yudu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Zhanggong District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Anfu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Ji'an County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Jishui County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Jizhou District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Jinggangshan City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Qingyuan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Suichuan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Taihe County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Wan'an County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xiajiang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xingan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yongfeng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yongxin County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Changjiang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Fuliang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Leping City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Zhushan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Chaisang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,De'an County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Duchang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Gongqingcheng City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Hukou County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Lianxi District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Lushan City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Pengze County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Ruichang City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Wuning County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xiushui County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xunyang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yongxiu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Anyi County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Donghu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Honggutan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
