hour_index,province_abbr,load_mwh
5891,JS,89432.57142
5891,ZJ,73336.17569
5891,AH,28366.40036
5891,FJ,30211.98089
5891,JX,19608.93053
5891,SD,72206.41487
5891,HA,41071.55917
5891,HB,29523.53713
5891,HN,22686.4302
5891,GD,92478.19295
5891,GX,20685.47995
5891,HI,4418.050382
5891,CQ,21762.97514
5891,SC,38210.85143
5891,GZ,19490.48994
5891,YN,22020.79487
5891,XZ,813.185815
5891,SN,17774.57221
5891,GS,14260.78475
5891,QH,7710.638698
5891,NX,11527.46797
5891,XJ,29367.11419
5892,BJ,14694.2366
5892,TJ,11061.37917
5892,HE,45168.77848
5892,SX,24898.7778
5892,NM,38711.03043
5892,LN,26978.26874
5892,JL,8737.741382
5892,HL,11647.57028
5892,SH,26240.9795
5892,JS,91020.75681
5892,ZJ,72222.67618
5892,AH,29993.61878
5892,FJ,32206.31134
5892,JX,20810.42615
5892,SD,73995.7129
5892,HA,43109.27833
5892,HB,30732.56087
5892,HN,24419.99151
5892,GD,96083.71683
5892,GX,21600.48579
5892,HI,4343.144409
5892,CQ,22990.88661
5892,SC,41404.97866
5892,GZ,20108.77982
5892,YN,22333.05029
5892,XZ,838.5413354
5892,SN,18801.26328
5892,GS,14431.89912
5892,QH,7850.504811
5892,NX,11592.39378
5892,XJ,30012.59445
5893,BJ,14652.35436
5893,TJ,10589.90164
5893,HE,44773.28547
5893,SX,25957.41496
5893,NM,38485.72297
5893,LN,26012.18731
5893,JL,8211.929438
5893,HL,10676.25755
5893,SH,26386.74666
5893,JS,88739.14302
5893,ZJ,68282.90072
5893,AH,29806.80037
5893,FJ,30836.37707
5893,JX,19544.04725
5893,SD,73233.47894
5893,HA,44633.00158
5893,HB,30939.49266
5893,HN,24380.70664
5893,GD,87376.11013
5893,GX,20735.38016
5893,HI,3932.938985
5893,CQ,22302.55039
5893,SC,42691.64474
5893,GZ,19361.02132
5893,YN,21312.17321
5893,XZ,807.6761664
5893,SN,19257.60791
5893,GS,14928.67142
5893,QH,7894.056425
5893,NX,11655.51172
5893,XJ,30190.31606
5894,BJ,14497.33511
5894,TJ,10683.60005
5894,HE,43385.1543
5894,SX,25070.81721
5894,NM,37660.64775
5894,LN,26207.66549
5894,JL,8300.082964
5894,HL,10253.12784
5894,SH,26609.37277
5894,JS,92486.05065
5894,ZJ,73264.56257
5894,AH,30950.19046
5894,FJ,30379.08407
5894,JX,19885.44996
5894,SD,72947.25972
5894,HA,45545.8794
5894,HB,32501.2452
5894,HN,24736.21798
5894,GD,85145.88337
5894,GX,20618.2339
5894,HI,3713.410377
5894,CQ,22575.55116
5894,SC,43405.96205
5894,GZ,17920.80774
5894,YN,19598.83645
5894,XZ,763.0917339
5894,SN,19685.46358
5894,GS,14393.71824
5894,QH,8228.044752
5894,NX,11830.17042
5894,XJ,30245.83815
5895,BJ,14460.64024
5895,TJ,10918.0654
5895,HE,43884.83492
5895,SX,24660.7197
5895,NM,37460.41255
5895,LN,26790.68306
5895,JL,8370.377319
5895,HL,10448.76984
5895,SH,26704.94368
5895,JS,92525.06978
5895,ZJ,75085.54765
5895,AH,30944.4863
5895,FJ,31446.48425
5895,JX,20466.18182
5895,SD,74136.97454
5895,HA,45041.42792
5895,HB,32983.72079
5895,HN,24731.73311
5895,GD,95809.38124
5895,GX,21251.41087
5895,HI,3653.805394
5895,CQ,23406.91006
5895,SC,43968.21192
5895,GZ,17897.09144
5895,YN,19584.7521
5895,XZ,731.398371
5895,SN,19602.5157
5895,GS,14172.56713
5895,QH,8257.690989
5895,NX,11800.33811
5895,XJ,30103.08967
5896,BJ,14305.33946
5896,TJ,10971.58327
5896,HE,44864.93601
5896,SX,24935.06422
5896,NM,38111.30232
5896,LN,26618.82762
5896,JL,8475.084224
5896,HL,10471.75733
5896,SH,26187.13104
5896,JS,92585.10016
5896,ZJ,74562.16135
5896,AH,30699.09597
5896,FJ,31290.12779
5896,JX,20578.77461
5896,SD,74745.38655
5896,HA,44620.75272
5896,HB,32909.40679
5896,HN,23995.8165
5896,GD,98087.67186
5896,GX,21979.29241
5896,HI,3638.275198
5896,CQ,23816.43755
5896,SC,44160.52048
5896,GZ,18111.30485
5896,YN,19918.36605
5896,XZ,734.665094
5896,SN,19601.99959
5896,GS,14076.58172
5896,QH,8414.764015
5896,NX,11980.61147
5896,XJ,29893.31808
5897,BJ,14521.79323
5897,TJ,10966.46003
5897,HE,44578.1006
5897,SX,25100.30738
5897,NM,38373.10734
5897,LN,26914.56634
5897,JL,8604.41902
5897,HL,11092.43906
5897,SH,26178.15245
5897,JS,91114.09443
5897,ZJ,74214.17093
5897,AH,30310.59738
5897,FJ,31470.1332
5897,JX,20606.38094
5897,SD,73776.82623
5897,HA,44253.74291
5897,HB,32501.64539
5897,HN,23710.08604
5897,GD,97980.84461
5897,GX,21889.21081
5897,HI,3730.085019
5897,CQ,24424.43462
5897,SC,43592.15085
5897,GZ,17877.74537
5897,YN,20392.38589
5897,XZ,748.726959
5897,SN,19494.89587
5897,GS,14229.67049
5897,QH,8357.512542
5897,NX,11972.90933
5897,XJ,30010.19597
5898,BJ,14613.92705
5898,TJ,10913.31694
5898,HE,45448.07589
5898,SX,25980.47463
5898,NM,39453.73145
5898,LN,26333.70053
5898,JL,8735.697208
5898,HL,11752.77212
5898,SH,25374.09332
5898,JS,87781.80081
5898,ZJ,70755.25104
5898,AH,29875.28823
5898,FJ,31365.08025
5898,JX,20538.15241
5898,SD,73097.39242
5898,HA,43562.24392
5898,HB,31759.07091
5898,HN,24148.192
5898,GD,96313.25963
5898,GX,22304.25243
5898,HI,4124.287511
5898,CQ,24181.799
5898,SC,43158.11886
5898,GZ,19119.17737
5898,YN,21869.17989
5898,XZ,780.7559284
5898,SN,19473.75231
5898,GS,14850.47545
5898,QH,8085.126276
5898,NX,12452.7733
5898,XJ,30163.22742
5899,BJ,14306.86742
5899,TJ,10518.59575
5899,HE,44818.18609
5899,SX,25987.19588
5899,NM,39826.40971
5899,LN,25695.07748
5899,JL,8422.976557
5899,HL,11055.85931
5899,SH,24136.38435
5899,JS,82931.58541
5899,ZJ,64105.53139
5899,AH,28396.95219
5899,FJ,30387.63178
5899,JX,19770.26199
5899,SD,71039.795
5899,HA,43058.50376
5899,HB,29509.78324
5899,HN,22924.41117
5899,GD,84812.17467
5899,GX,21355.09117
5899,HI,4119.652471
5899,CQ,23009.22379
5899,SC,41373.43157
5899,GZ,19448.91708
5899,YN,22439.94923
5899,XZ,780.6982398
5899,SN,19049.79122
5899,GS,15153.81383
5899,QH,8052.51302
5899,NX,12631.29634
5899,XJ,30245.82253
5900,BJ,13996.37166
5900,TJ,10107.67783
5900,HE,43884.37854
5900,SX,25707.71871
5900,NM,39958.95708
5900,LN,25388.72086
5900,JL,8286.260617
5900,HL,10818.03571
5900,SH,23921.49237
5900,JS,83316.02562
5900,ZJ,63421.0213
5900,AH,28600.08419
5900,FJ,29869.18674
5900,JX,19194.98966
5900,SD,69514.43769
5900,HA,42141.84036
5900,HB,27934.05359
5900,HN,22104.26794
5900,GD,85075.81526
5900,GX,20549.51662
5900,HI,4092.801216
5900,CQ,21490.83184
5900,SC,39809.61516
5900,GZ,19066.18272
5900,YN,21363.07776
5900,XZ,770.6017564
5900,SN,18406.73323
5900,GS,14876.13503
5900,QH,8290.981624
5900,NX,12631.10858
5900,XJ,30599.29955
5901,BJ,14268.57567
5901,TJ,10241.83907
5901,HE,44542.89984
5901,SX,26331.59743
5901,NM,39719.13292
5901,LN,26174.03453
5901,JL,8438.056974
5901,HL,10952.98253
5901,SH,23985.51222
5901,JS,88030.52517
5901,ZJ,65175.01185
5901,AH,31763.17619
5901,FJ,30027.93233
5901,JX,20806.10483
5901,SD,69518.00897
5901,HA,43150.48276
5901,HB,30483.48088
5901,HN,24375.73588
5901,GD,86353.21416
5901,GX,21697.36422
5901,HI,4402.141028
5901,CQ,21631.91311
5901,SC,39843.46136
5901,GZ,19629.50047
5901,YN,21337.64169
5901,XZ,780.4021615
5901,SN,18968.6335
5901,GS,14509.30687
5901,QH,8222.480919
5901,NX,12735.15601
5901,XJ,30537.80216
5902,BJ,14088.37062
5902,TJ,10013.37004
5902,HE,44861.60446
5902,SX,25707.1842
5902,NM,39316.62889
5902,LN,25951.76029
5902,JL,8007.000382
5902,HL,10304.53965
5902,SH,23924.67851
5902,JS,88326.88733
5902,ZJ,65667.68358
5902,AH,32084.87546
5902,FJ,30388.71561
5902,JX,21740.65283
5902,SD,68208.19854
5902,HA,44136.64912
5902,HB,32025.97106
5902,HN,25242.30091
5902,GD,85838.6169
5902,GX,21873.99817
5902,HI,4241.572392
5902,CQ,22990.54548
5902,SC,42923.32447
5902,GZ,19023.12664
5902,YN,21338.6862
5902,XZ,873.1625751
5902,SN,19590.63538
5902,GS,14784.33118
5902,QH,8363.858365
5902,NX,12805.98014
5902,XJ,30414.77152
5903,BJ,13102.48288
5903,TJ,9572.805278
5903,HE,43592.7367
5903,SX,25117.52392
5903,NM,38670.58688
5903,LN,26720.54978
5903,JL,7415.715769
5903,HL,9414.503664
5903,SH,23356.14227
5903,JS,85430.78854
5903,ZJ,65164.6009
5903,AH,30817.17501
5903,FJ,30759.30462
5903,JX,21458.68033
5903,SD,67473.51788
5903,HA,43555.8319
5903,HB,31690.00712
5903,HN,24344.39409
5903,GD,84858.7152
5903,GX,21858.21211
5903,HI,3980.41228
5903,CQ,22037.35768
5903,SC,42120.64172
5903,GZ,17947.86945
5903,YN,20480.50928
5903,XZ,861.6613392
5903,SN,19090.35691
5903,GS,14264.43018
5903,QH,8028.951082
5903,NX,12527.16398
5903,XJ,30717.12584
5904,BJ,11556.57388
5904,TJ,9102.117918
5904,HE,41219.11683
5904,SX,23795.67041
5904,NM,37158.42247
5904,LN,25303.32965
5904,JL,6844.956758
5904,HL,8680.241863
5904,SH,21642.56725
5904,JS,80481.4986
5904,ZJ,62719.14625
5904,AH,29498.44199
5904,FJ,29846.79975
5904,JX,19826.4865
5904,SD,65157.73962
5904,HA,41736.86331
5904,HB,29930.69962
5904,HN,23121.09626
5904,GD,82338.41727
5904,GX,20487.4036
5904,HI,3487.538484
5904,CQ,20402.68964
5904,SC,39351.01738
5904,GZ,16384.54253
5904,YN,18939.28063
5904,XZ,778.3753805
5904,SN,17728.22632
5904,GS,14019.47409
5904,QH,7927.328381
5904,NX,12169.22529
5904,XJ,30710.07104
5905,BJ,9905.418528
5905,TJ,8374.0468
5905,HE,37533.19517
5905,SX,22273.12092
5905,NM,36519.64987
5905,LN,24251.03739
5905,JL,6379.586895
5905,HL,8309.131908
5905,SH,19990.51149
5905,JS,74615.24963
5905,ZJ,57301.54052
5905,AH,27928.7417
5905,FJ,27622.00214
5905,JX,18237.75775
5905,SD,67282.13114
5905,HA,39543.45988
5905,HB,29288.06529
5905,HN,24687.45449
5905,GD,81889.53818
5905,GX,18023.58745
5905,HI,4384.372894
5905,CQ,21580.66227
5905,SC,33860.75694
5905,GZ,14421.3165
5905,YN,16723.74274
5905,XZ,687.1165912
5905,SN,16996.5623
5905,GS,13669.73648
5905,QH,8004.798288
5905,NX,11846.72472
5905,XJ,29368.75139
5906,BJ,9658.642772
5906,TJ,8172.075184
5906,HE,36872.27905
5906,SX,22206.75157
5906,NM,36180.79797
5906,LN,23562.62179
5906,JL,6155.76282
5906,HL,8103.434427
5906,SH,19127.29828
5906,JS,73444.06091
5906,ZJ,55063.32205
5906,AH,26919.55733
5906,FJ,27328.16003
5906,JX,18452.83525
5906,SD,65815.82696
5906,HA,39275.00103
5906,HB,28490.42011
5906,HN,20949.92329
5906,GD,77844.59626
5906,GX,16873.97453
5906,HI,3961.986552
5906,CQ,19829.49093
5906,SC,32066.81668
5906,GZ,13411.26857
5906,YN,16167.72031
5906,XZ,627.2397598
5906,SN,15928.97478
5906,GS,12985.06946
5906,QH,7982.620889
5906,NX,11665.90461
5906,XJ,28952.41945
5907,BJ,9134.632433
5907,TJ,7993.345328
5907,HE,35801.19308
5907,SX,21427.73198
5907,NM,35979.16625
5907,LN,23010.18606
5907,JL,6042.177811
5907,HL,7936.695158
5907,SH,18263.09378
5907,JS,71872.38809
5907,ZJ,52644.85206
5907,AH,26150.80135
5907,FJ,26176.11365
5907,JX,17452.1214
5907,SD,64531.25769
5907,HA,38127.62971
5907,HB,27590.12516
5907,HN,19530.3834
5907,GD,74411.35095
5907,GX,16302.2336
5907,HI,3556.033358
5907,CQ,18266.95805
5907,SC,30834.63194
5907,GZ,12746.41682
5907,YN,15698.46389
5907,XZ,607.8959552
5907,SN,15237.58163
5907,GS,13039.72496
5907,QH,7928.7554
5907,NX,11665.90646
5907,XJ,28347.14351
5908,BJ,8822.955953
5908,TJ,7804.104538
5908,HE,35596.86091
5908,SX,21262.42003
5908,NM,35612.96213
5908,LN,22795.63729
5908,JL,5875.963426
5908,HL,7878.710483
5908,SH,17626.12599
5908,JS,70010.21422
5908,ZJ,50545.59197
5908,AH,25345.77414
5908,FJ,25387.9021
5908,JX,16782.29684
5908,SD,62846.10024
5908,HA,37035.42641
5908,HB,26384.31512
5908,HN,18569.93349
5908,GD,71802.01712
5908,GX,15398.43541
5908,HI,3253.338678
5908,CQ,16947.01783
5908,SC,29596.0526
5908,GZ,12553.23023
5908,YN,15249.13187
5908,XZ,580.6197959
5908,SN,14654.16387
5908,GS,13083.56993
5908,QH,7825.972489
5908,NX,11576.62374
5908,XJ,27988.71829
5909,BJ,8637.852292
5909,TJ,7801.876399
5909,HE,35241.51253
5909,SX,20981.33332
5909,NM,35578.71948
5909,LN,22810.29383
5909,JL,5996.600339
5909,HL,7968.430505
5909,SH,17331.66345
5909,JS,68844.16668
5909,ZJ,49312.1936
5909,AH,24722.98594
5909,FJ,24456.2983
5909,JX,16220.2958
5909,SD,61910.2916
5909,HA,36042.55602
5909,HB,25430.8234
5909,HN,17640.64117
5909,GD,68279.17981
5909,GX,14809.95046
5909,HI,3013.586608
5909,CQ,16125.41452
5909,SC,28882.24878
5909,GZ,12481.1278
5909,YN,15277.06494
5909,XZ,572.8038896
5909,SN,14101.93432
5909,GS,12898.92328
5909,QH,7909.559202
5909,NX,11448.96117
5909,XJ,27848.00291
5910,BJ,8718.70494
5910,TJ,7701.814102
5910,HE,34962.32773
5910,SX,21099.53242
5910,NM,35886.04421
5910,LN,22822.80172
5910,JL,6407.325268
5910,HL,8767.268256
5910,SH,17326.27921
5910,JS,68650.01897
5910,ZJ,49116.85004
5910,AH,24386.20431
5910,FJ,23791.20086
5910,JX,15764.25366
5910,SD,61897.39015
5910,HA,35626.31439
5910,HB,24906.11553
5910,HN,16935.65142
5910,GD,66626.24232
5910,GX,14521.89116
5910,HI,2932.30315
5910,CQ,15554.00667
5910,SC,29052.89104
5910,GZ,12675.27501
5910,YN,15014.51061
5910,XZ,549.3826926
5910,SN,13803.85135
5910,GS,12646.47994
5910,QH,7959.386647
5910,NX,11447.15361
5910,XJ,27725.43226
5911,BJ,8763.619988
5911,TJ,7996.610024
5911,HE,36394.51103
5911,SX,21622.09079
5911,NM,36898.63688
5911,LN,24001.50129
5911,JL,7255.240113
5911,HL,10045.03924
5911,SH,17560.28238
5911,JS,69999.60194
5911,ZJ,50332.34225
5911,AH,24621.28481
5911,FJ,24460.66326
5911,JX,16001.94208
5911,SD,63621.35902
5911,HA,36031.24267
5911,HB,24563.35151
5911,HN,16935.49443
5911,GD,65907.53968
5911,GX,15031.81936
5911,HI,3013.301972
5911,CQ,15268.20097
5911,SC,28984.62948
5911,GZ,13065.69787
5911,YN,15593.26102
5911,XZ,569.396506
5911,SN,13904.96905
5911,GS,13151.29781
5911,QH,7966.33137
5911,NX,11591.23841
5911,XJ,27854.03127
5912,BJ,10144.05983
5912,TJ,8598.670906
5912,HE,37545.23348
5912,SX,22863.16287
5912,NM,37632.5001
5912,LN,24543.54297
5912,JL,7515.721639
5912,HL,10393.45457
5912,SH,18735.22088
5912,JS,70991.42491
5912,ZJ,53815.68173
5912,AH,24723.76193
5912,FJ,24468.6022
5912,JX,15875.61977
5912,SD,64944.1585
5912,HA,36853.70079
5912,HB,24733.50381
5912,HN,17853.19604
5912,GD,67213.96473
5912,GX,16524.41695
5912,HI,3155.325075
5912,CQ,15357.39923
5912,SC,28924.16386
5912,GZ,14783.99042
5912,YN,17046.2213
5912,XZ,611.1485645
5912,SN,14565.91792
5912,GS,14091.78615
5912,QH,8346.254813
5912,NX,11654.67828
5912,XJ,27949.16478
5913,BJ,11800.54014
5913,TJ,9470.353903
5913,HE,38495.36467
5913,SX,22481.89459
5913,NM,37399.60433
5913,LN,24332.04817
5913,JL,7770.888329
5913,HL,10429.8319
5913,SH,21577.91976
5913,JS,76146.50221
5913,ZJ,63715.10197
5913,AH,25665.19596
5913,FJ,26102.91374
5913,JX,16298.25275
5913,SD,67060.27032
5913,HA,37014.94147
5913,HB,25812.45122
5913,HN,19127.86952
5913,GD,76653.80333
5913,GX,17550.69106
5913,HI,3391.853976
5913,CQ,17014.74787
5913,SC,29791.10536
5913,GZ,16989.18464
5913,YN,18787.55179
5913,XZ,703.2500706
5913,SN,15244.80121
5913,GS,14154.21449
5913,QH,8203.781922
5913,NX,11353.39622
5913,XJ,28469.20484
5914,BJ,13694.85834
5914,TJ,10671.96409
5914,HE,41753.11622
5914,SX,23008.16526
5914,NM,37898.43237
5914,LN,25933.78405
5914,JL,8298.597681
5914,HL,10636.39717
5914,SH,24952.15593
5914,JS,82427.48124
5914,ZJ,70250.93174
5914,AH,26979.28911
5914,FJ,29077.26294
5914,JX,18574.93476
5914,SD,69963.1519
5914,HA,38156.60353
5914,HB,28823.41518
5914,HN,21558.39673
5914,GD,92909.64401
5914,GX,20365.43652
5914,HI,4058.996129
5914,CQ,20539.39274
5914,SC,34717.84993
5914,GZ,18941.47636
5914,YN,20798.67339
5914,XZ,771.6688113
5914,SN,16745.4308
5914,GS,14227.565
5914,QH,8210.807441
5914,NX,11593.58093
5914,XJ,29086.88319
5915,BJ,14564.22889
5915,TJ,11110.98482
5915,HE,43457.77614
5915,SX,23720.42371
5915,NM,38367.35795
5915,LN,26913.48753
5915,JL,8590.897042
5915,HL,10953.7213
5915,SH,26265.61768
5915,JS,86733.50681
5915,ZJ,73670.2788
5915,AH,28408.99889
5915,FJ,31728.80754
5915,JX,19882.36632
5915,SD,72104.95325
5915,HA,40028.8848
5915,HB,30488.4034
5915,HN,23720.66746
5915,GD,97958.7855
5915,GX,21888.66074
5915,HI,4550.30534
5915,CQ,22409.65156
5915,SC,37659.99485
5915,GZ,19674.77062
5915,YN,22070.68848
5915,XZ,824.2831261
5915,SN,17921.12668
5915,GS,14547.24504
5915,QH,7757.535287
5915,NX,11525.52527
5915,XJ,29313.74072
5916,BJ,15019.36293
5916,TJ,11540.54916
5916,HE,45605.31435
5916,SX,24863.99136
5916,NM,39223.75089
5916,LN,26904.31401
5916,JL,8727.844311
5916,HL,11653.48485
5916,SH,26675.18037
5916,JS,88069.93305
5916,ZJ,72578.87064
5916,AH,29858.30379
5916,FJ,33847.52255
5916,JX,21046.59521
5916,SD,73802.38566
5916,HA,42037.55734
5916,HB,31779.72745
5916,HN,25552.42481
5916,GD,101156.0472
5916,GX,22908.30245
5916,HI,4465.2332
5916,CQ,23692.21211
5916,SC,40653.48108
5916,GZ,20309.99128
5916,YN,22383.55199
5916,XZ,849.9188869
5916,SN,19086.2592
5916,GS,14748.54017
5916,QH,7906.623816
5916,NX,11593.34673
5916,XJ,30006.63768
5917,BJ,14975.02178
5917,TJ,11012.08089
5917,HE,45197.51307
5917,SX,25856.70982
5917,NM,38981.42268
5917,LN,25976.75785
5917,JL,8206.952599
5917,HL,10711.29586
5917,SH,26822.42927
5917,JS,86150.00068
5917,ZJ,68717.2586
5917,AH,29691.91135
5917,FJ,32392.14674
5917,JX,19819.49553
5917,SD,73079.28609
5917,HA,43539.56071
5917,HB,32000.74543
5917,HN,25510.91469
5917,GD,93434.42383
5917,GX,21944.26731
5917,HI,3999.355092
5917,CQ,22973.241
5917,SC,41859.32446
5917,GZ,19541.75673
5917,YN,21360.68685
5917,XZ,818.7125825
5917,SN,19604.13842
5917,GS,15332.93204
5917,QH,7953.047114
5917,NX,11659.27969
5917,XJ,30197.41463
5918,BJ,14810.90139
5918,TJ,11117.10528
5918,HE,43788.60119
5918,SX,25025.31831
5918,NM,38206.68929
5918,LN,26164.44078
5918,JL,8294.281238
5918,HL,10300.85324
5918,SH,27047.3184
5918,JS,89302.9485
5918,ZJ,73600.08645
5918,AH,30710.28776
5918,FJ,31906.3328
5918,JX,20150.30897
5918,SD,72807.76186
5918,HA,44439.42593
5918,HB,33668.80913
5918,HN,25886.56365
5918,GD,91456.73103
5918,GX,21813.72474
5918,HI,3750.032273
5918,CQ,23258.39186
5918,SC,42528.77152
5918,GZ,18062.10546
5918,YN,19644.01355
5918,XZ,773.6353834
5918,SN,20089.68716
5918,GS,14703.62503
5918,QH,8309.057784
5918,NX,11841.72807
5918,XJ,30257.01536
5919,BJ,14772.05217
5919,TJ,11379.91207
5919,HE,44298.59163
5919,SX,24640.75655
5919,NM,38031.77027
5919,LN,26724.20884
5919,JL,8363.91782
5919,HL,10490.62913
5919,SH,27143.86079
5919,JS,89335.78232
5919,ZJ,75384.94398
5919,AH,30705.20727
5919,FJ,33040.30574
5919,JX,20713.02829
5919,SD,73936.39468
5919,HA,43942.16515
5919,HB,34184.12766
5919,HN,25881.82474
5919,GD,100912.7753
5919,GX,22519.30892
5919,HI,3682.33776
5919,CQ,24126.75099
5919,SC,43055.70333
5919,GZ,18037.73973
5919,YN,19629.90178
5919,XZ,741.5917316
5919,SN,19995.55439
5919,GS,14443.46779
5919,QH,8340.65882
5919,NX,11810.56526
5919,XJ,30103.78063
5920,BJ,14607.63371
5920,TJ,11439.89902
5920,HE,45290.44573
5920,SX,24898.01832
5920,NM,38616.48061
5920,LN,26559.20663
5920,JL,8467.644941
5920,HL,10512.92736
5920,SH,26620.78453
5920,JS,89386.29668
5920,ZJ,74871.94144
5920,AH,30486.64694
5920,FJ,32874.19747
5920,JX,20822.1288
5920,SD,74513.56978
5920,HA,43527.48645
5920,HB,34104.75497
5920,HN,25104.22279
5920,GD,102933.0896
5920,GX,23330.42766
5920,HI,3664.699821
5920,CQ,24554.5048
5920,SC,43235.93191
5920,GZ,18257.81899
5920,YN,19964.16541
5920,XZ,744.8945598
5920,SN,19994.96869
5920,GS,14330.55269
5920,QH,8508.088843
5920,NX,11998.8787
5920,XJ,29878.59931
5921,BJ,14836.79544
5921,TJ,11434.15649
5921,HE,45002.30703
5921,SX,25052.9722
5921,NM,38859.67554
5921,LN,26843.15192
5921,JL,8595.7695
5921,HL,11114.99862
5921,SH,26611.71468
5921,JS,88148.47479
5921,ZJ,74530.85499
5921,AH,30140.62522
5921,FJ,33065.42966
5921,JX,20848.87886
5921,SD,73594.73701
5921,HA,43165.70818
5921,HB,33669.23657
5921,HN,24802.30737
5921,GD,102838.3586
5921,GX,23230.04474
5921,HI,3768.969982
5921,CQ,25189.56122
5921,SC,42703.26475
5921,GZ,18017.8639
5921,YN,20439.10835
5921,XZ,759.1118427
5921,SN,19873.42285
5921,GS,14510.64291
5921,QH,8447.062352
5921,NX,11990.83305
5921,XJ,30004.063
5922,BJ,14934.33841
5922,TJ,11374.58963
5922,HE,45897.11227
5922,SX,25878.33362
5922,NM,39869.28355
5922,LN,26285.44981
5922,JL,8725.819265
5922,HL,11755.53232
5922,SH,25799.48221
5922,JS,85344.41636
5922,ZJ,71140.55856
5922,AH,29752.91102
5922,FJ,32953.82465
5922,JX,20782.76658
5922,SD,72950.18649
5922,HA,42484.06614
5922,HB,32876.11377
5922,HN,25265.22946
5922,GD,101359.5983
5922,GX,23692.54861
5922,HI,4216.673255
5922,CQ,24936.12693
5922,SC,42296.49674
5922,GZ,19293.29032
5922,YN,21918.77824
5922,XZ,791.4948103
5922,SN,19849.42825
5922,GS,15240.94404
5922,QH,8156.715627
5922,NX,12492.09867
5922,XJ,30168.33608
5923,BJ,14609.25138
5923,TJ,10932.15577
5923,HE,45263.79531
5923,SX,25884.63636
5923,NM,40234.26509
5923,LN,25672.2937
5923,JL,8416.024866
5923,HL,11079.51568
5923,SH,24549.19182
5923,JS,81263.05712
5923,ZJ,64622.76646
5923,AH,28436.2103
5923,FJ,31915.41362
5923,JX,20038.69378
5923,SD,70998.22965
5923,HA,41987.50653
5923,HB,30473.71326
5923,HN,23972.12864
5923,GD,91160.80897
5923,GX,22634.84563
5923,HI,4211.409152
5923,CQ,23711.36541
5923,SC,40623.91564
5923,GZ,19632.05937
5923,YN,22490.6591
5923,XZ,791.4364841
5923,SN,19368.29923
5923,GS,15597.78457
5923,QH,8121.951936
5923,NX,12678.58373
5923,XJ,30256.99859
5924,BJ,14280.52647
5924,TJ,10471.56738
5924,HE,44312.15811
5924,SX,25622.56153
5924,NM,40312.3219
5924,LN,25378.15392
5924,JL,8280.588232
5924,HL,10848.82296
5924,SH,24332.11545
5924,JS,81586.55586
5924,ZJ,63951.83675
5924,AH,28617.13267
5924,FJ,31364.63365
5924,JX,19481.26464
5924,SD,69551.1868
5924,HA,41083.90969
5924,HB,28790.721
5924,HN,23105.52913
5924,GD,91394.5969
5924,GX,21737.14927
5924,HI,4180.91367
5924,CQ,22125.39632
5924,SC,39158.33129
5924,GZ,19238.8445
5924,YN,21411.69053
5924,XZ,781.2284099
5924,SN,18638.52978
5924,GS,15271.1294
5924,QH,8376.144554
5924,NX,12678.38759
5924,XJ,30636.44187
5925,BJ,14568.71152
5925,TJ,10621.94561
5925,HE,44985.41135
5925,SX,26207.59287
5925,NM,40096.61361
5925,LN,26132.15096
5925,JL,8430.96417
5925,HL,10979.72355
5925,SH,24396.78606
5925,JS,85553.71294
5925,ZJ,65671.0289
5925,AH,31434.3849
5925,FJ,31533.28004
5925,JX,21042.40793
5925,SD,69554.57472
5925,HA,42078.17442
5925,HB,31513.69216
5925,HN,25505.66237
5925,GD,92527.35284
5925,GX,23016.25945
5925,HI,4532.236783
5925,CQ,22272.75651
5925,SC,39190.05142
5925,GZ,19817.58771
5925,YN,21386.20493
5925,XZ,791.1371334
5925,SN,19276.19802
5925,GS,14839.60092
5925,QH,8303.127086
5925,NX,12787.07548
5925,XJ,30570.42691
5926,BJ,14377.92668
5926,TJ,10365.85995
5926,HE,45303.20836
5926,SX,25622.06031
5926,NM,39720.484
5926,LN,25918.74054
5926,JL,8003.941147
5926,HL,10350.72352
5926,SH,24335.33397
5926,JS,85803.09577
5926,ZJ,66153.92623
5926,AH,31720.91086
5926,FJ,31916.56505
5926,JX,21947.9691
5926,SD,68312.0122
5926,HA,43050.28349
5926,HB,33161.18228
5926,HN,26421.3132
5926,GD,92071.02468
5926,GX,23213.09245
5926,HI,4349.875927
5926,CQ,23691.85581
5926,SC,42076.4511
5926,GZ,19194.60941
5926,YN,21387.25148
5926,XZ,884.9227756
5926,SN,19982.0721
5926,GS,15163.1334
5926,QH,8453.826603
5926,NX,12861.05833
5926,XJ,30438.35849
5927,BJ,13334.15767
5927,TJ,9872.0411
5927,HE,44013.40231
5927,SX,25069.11671
5927,NM,39119.82224
5927,LN,26656.87233
5927,JL,7418.189421
5927,HL,9487.374288
5927,SH,23761.01851
5927,JS,83366.08656
5927,ZJ,65660.82449
5927,AH,30591.81569
5927,FJ,32310.26735
5927,JX,21674.74253
5927,SD,67615.05131
5927,HA,42477.74552
5927,HB,32802.34869
5927,HN,25472.54524
5927,GD,91202.07961
5927,GX,23195.50117
5927,HI,4053.271416
5927,CQ,22696.24569
5927,SC,41324.18934
5927,GZ,18089.90821
5927,YN,20527.40335
5927,XZ,873.2944231
5927,SN,19414.3349
5927,GS,14551.53344
5927,QH,8096.836382
5927,NX,12569.80713
5927,XJ,30762.92363
